customer_id,gender,age,estimated_salary,credit_score,products_number,tenure,credit_card,active_member,attrition,balance,country
15607395,Female,33,177362.45,679,2,9,1,0,0,112528.65,France
15694556,Male,60,120257.70,684,1,2,1,0,1,116563.58,France
15744109,Male,32,180622.02,850,1,4,1,1,0,0.00,France
15800688,Female,42,130404.53,495,2,7,0,0,0,0.00,Spain
15810878,Female,38,147797.54,537,1,6,0,1,0,141786.78,Spain
15587835,Male,41,57844.26,850,1,3,0,1,0,136416.82,France
15763515,Male,30,162523.66,513,2,5,1,0,0,0.00,France
15725882,Female,40,54495.82,618,2,1,1,1,0,133245.52,Germany
15788022,Female,41,169183.66,802,2,4,0,1,0,90757.64,Germany
15663917,Male,43,80262.91,547,1,1,0,1,0,92350.36,France
15656865,Male,69,8751.59,613,1,9,0,1,0,78778.49,Germany
15667971,Female,34,102628.98,592,2,6,1,1,0,102143.93,Germany
15800366,Male,29,94823.95,546,1,5,1,1,0,0.00,France
15717231,Male,37,90821.66,721,1,4,0,0,0,98459.60,Germany
15643188,Female,47,153194.32,671,2,7,1,0,1,114603.76,Germany
15671351,Male,35,87310.59,624,2,2,1,0,0,0.00,Spain
15573628,Female,51,146411.41,751,1,7,1,0,1,148074.79,Germany
15698953,Male,36,74048.10,636,3,1,1,1,1,0.00,Spain
15753888,Female,62,23386.77,607,1,8,1,1,1,108004.64,Spain
15737961,Female,29,92898.17,509,2,0,1,1,0,107712.57,Germany
15801701,Male,35,45956.05,653,2,9,1,1,0,0.00,Spain
15684419,Female,37,71738.56,709,3,8,1,0,0,0.00,Spain
15794266,Male,32,103560.98,559,1,9,1,0,0,145303.52,France
15810711,Male,37,52367.29,684,2,4,1,1,0,138476.41,Germany
15771270,Female,27,152916.05,635,1,8,1,1,1,127471.56,France
15607786,Male,26,4410.77,709,1,6,0,1,0,156551.63,France
15624519,Female,49,74771.22,656,1,9,1,0,1,97092.87,Germany
15799910,Male,32,193817.63,793,2,2,1,0,1,0.00,France
15602479,Male,37,26793.82,609,1,5,1,1,0,129312.79,Spain
15617419,Female,29,32526.64,618,2,10,1,1,0,100315.10,Germany
15657603,Female,35,824.00,850,1,6,1,0,0,81684.97,France
15570379,Male,51,85250.77,669,1,3,0,0,1,88827.53,Spain
15772996,Male,40,83508.93,594,2,0,1,1,0,152092.44,Germany
15729574,Male,71,173599.38,616,2,4,1,1,0,0.00,Spain
15737267,Female,49,79342.31,676,1,1,1,0,1,0.00,France
15799128,Female,38,57600.66,608,1,9,0,1,0,102406.76,Spain
15813327,Male,21,56191.99,710,2,4,1,1,0,109130.96,France
15711921,Male,29,6770.44,695,2,5,1,1,0,0.00,France
15654300,Male,33,101694.67,530,1,9,0,1,0,75242.28,Germany
15569945,Male,29,69113.14,509,2,1,1,0,0,0.00,Spain
15569666,Female,45,172674.36,517,1,4,0,0,1,0.00,France
15681887,Male,33,26606.28,758,2,0,1,1,0,129142.54,Germany
15608873,Male,51,53353.36,665,1,2,0,0,0,0.00,France
15762091,Female,22,63747.51,631,1,6,1,1,0,139129.92,Germany
15722053,Male,33,190112.05,576,2,3,0,1,0,0.00,Spain
15782100,Male,22,110317.39,544,1,3,0,1,0,66483.32,Spain
15765300,Male,40,148623.43,596,3,5,1,0,1,62389.03,Germany
15743570,Female,34,125253.46,481,2,5,1,1,0,0.00,France
15608541,Male,46,101954.78,498,1,1,1,0,1,91857.66,France
15750671,Male,31,168462.26,512,2,6,1,0,0,0.00,Spain
15813659,Female,56,26215.85,594,1,7,1,0,1,0.00,France
15757867,Female,30,97045.32,570,1,10,1,0,1,176173.52,France
15652914,Male,38,53534.80,721,1,7,0,1,0,0.00,Spain
15723818,Female,37,8949.20,453,2,4,1,0,0,131834.76,France
15713819,Male,48,163116.75,562,1,3,1,1,0,92347.96,France
15656484,Male,40,140745.91,682,2,4,1,1,0,0.00,France
15778515,Male,40,171515.84,748,1,3,0,0,0,95297.11,France
15803840,Female,32,150803.44,729,2,9,0,0,0,0.00,France
15735339,Male,39,76884.05,663,1,4,1,0,0,0.00,France
15600392,Female,53,170454.93,735,2,8,0,1,1,123845.36,France
15625740,Male,62,143104.30,627,2,3,1,1,0,143426.34,Germany
15663817,Male,46,55701.62,713,1,5,1,1,0,0.00,France
15734461,Male,31,186370.30,562,1,2,0,1,0,112708.20,Germany
15780142,Male,43,24275.32,632,1,2,1,0,0,100013.51,France
15709920,Female,33,50774.81,479,1,2,0,0,1,208165.53,France
15684248,Male,21,154279.87,658,2,7,0,1,0,0.00,Spain
15643158,Female,40,68462.59,598,1,9,1,0,1,0.00,France
15693902,Male,19,91036.74,597,2,2,1,1,0,0.00,France
15578307,Female,33,83681.97,512,2,6,1,1,0,121685.31,France
15585379,Male,39,199484.96,704,1,2,1,0,0,111525.02,France
15758510,Male,26,152491.22,474,2,6,0,0,0,0.00,France
15692918,Male,36,134875.37,604,1,10,1,1,0,113546.30,Germany
15705301,Male,41,184366.14,683,2,6,1,1,0,95696.52,France
15718231,Male,28,189839.93,537,2,0,1,1,0,88963.31,France
15567991,Male,31,175643.44,794,2,0,0,1,0,144880.34,Spain
15772650,Male,55,3268.17,732,1,9,0,1,1,136576.02,France
15574795,Female,38,47089.72,495,1,2,1,1,0,63093.01,France
15706036,Male,38,46562.02,552,2,10,1,1,0,132271.12,Germany
15723856,Female,29,62487.97,602,2,3,1,1,0,88814.40,France
15812920,Male,40,181598.25,607,1,5,0,1,0,90594.55,Germany
15691287,Female,33,64815.05,675,1,0,1,0,1,141816.25,Germany
15804797,Female,54,70196.23,443,1,3,1,1,1,138547.97,France
15708650,Female,31,160383.47,727,2,2,0,1,0,52192.08,France
15712777,Male,38,35848.12,482,1,4,1,0,0,124976.19,France
15786469,Female,34,87278.48,686,2,1,1,0,0,0.00,France
15669219,Male,35,94498.82,588,1,3,1,0,0,104356.38,Germany
15641004,Female,48,133486.36,605,1,10,0,1,0,150315.92,Spain
15648067,Male,39,73107.60,583,2,1,1,0,0,129299.28,France
15704014,Male,37,195333.98,738,2,7,1,0,0,140950.92,Germany
15645136,Male,30,121525.48,744,1,1,1,0,0,128065.12,Spain
15709604,Male,23,173843.21,781,1,2,1,0,0,107433.48,France
15713637,Male,34,185227.42,699,1,2,1,0,0,117468.67,France
15793901,Female,27,125244.18,639,2,2,0,0,0,0.00,France
15569759,Female,27,163113.41,583,3,4,1,0,0,0.00,France
15712930,Male,42,123006.91,587,1,1,0,0,0,0.00,France
15586504,Male,40,40463.03,694,2,9,1,0,0,0.00,France
15677317,Female,29,131363.57,570,1,4,1,1,1,153040.03,France
15664270,Male,45,188305.85,692,4,6,1,0,1,142084.04,Germany
15731519,Female,30,143994.86,511,2,5,1,0,0,0.00,France
15745623,Male,32,89368.59,788,1,4,0,0,0,112079.58,France
15813862,Male,66,158365.89,526,2,7,1,1,0,132044.60,Spain
15641934,Female,46,78753.12,749,1,9,1,0,1,66582.81,Spain
15713043,Female,33,100408.31,691,2,6,1,1,0,0.00,France
15700749,Female,39,24677.54,481,1,6,1,1,0,0.00,France
15697567,Male,33,39570.78,752,2,4,1,1,0,0.00,France
15715414,Female,38,155665.76,658,1,6,0,0,0,102895.10,France
15639530,Male,42,168294.27,679,1,2,1,1,0,0.00,Spain
15726058,Male,27,87908.01,754,2,7,0,1,0,117578.35,Germany
15725665,Male,47,191198.92,679,2,10,1,0,1,198546.10,France
15698872,Female,39,191207.03,633,2,2,0,0,0,0.00,Spain
15812184,Female,31,128954.05,674,1,1,1,0,0,0.00,France
15742609,Male,28,59905.29,600,1,2,0,1,0,116623.31,Germany
15815043,Male,49,162012.60,645,2,8,1,0,0,0.00,Spain
15640648,Male,36,19231.98,698,2,6,0,1,0,0.00,France
15627203,Male,54,175749.36,508,1,10,1,1,0,0.00,Spain
15786196,Female,44,60533.96,555,3,3,1,0,1,105770.70,France
15612095,Female,48,137508.42,751,1,9,1,0,1,0.00,France
15674368,Female,39,189430.86,738,2,1,0,1,0,94435.45,France
15783477,Female,39,6723.66,706,1,8,0,1,0,112889.91,Germany
15757559,Female,53,41371.68,595,2,7,1,0,1,0.00,France
15591036,Female,43,125140.72,577,1,3,0,0,1,127940.47,Germany
15761241,Female,36,143683.75,578,1,8,1,1,0,129745.10,Germany
15695078,Male,32,170770.44,699,2,3,1,1,0,0.00,France
15645744,Female,30,157397.57,826,2,5,0,1,0,0.00,France
15566988,Female,46,50595.15,656,1,7,1,0,1,141535.52,Germany
15749300,Female,47,50390.98,556,1,2,1,1,0,139914.27,France
15594340,Male,41,163150.03,569,1,4,1,0,1,120243.49,France
15607065,Male,34,138280.17,765,1,9,0,0,0,91835.16,France
15778089,Male,37,135067.02,544,2,2,0,0,0,0.00,Spain
15773723,Female,22,163534.75,588,1,9,1,1,1,67178.19,Spain
15697035,Female,31,86657.48,740,2,8,0,0,0,0.00,Spain
15679668,Male,38,162087.82,850,1,7,0,1,0,115378.94,Spain
15709861,Male,30,28879.30,766,2,4,1,1,0,127786.28,Germany
15791958,Female,41,169203.51,849,2,6,1,1,1,0.00,France
15791030,Female,33,102426.12,612,2,0,1,0,0,64900.32,France
15695339,Male,53,54676.10,517,1,0,1,0,1,109172.88,Germany
15658813,Female,55,18369.33,645,2,7,1,1,0,0.00,France
15715709,Male,43,159888.10,696,1,4,0,1,0,114091.38,Germany
15722533,Female,40,167636.15,716,2,3,0,1,0,0.00,France
15683118,Male,32,138889.15,590,2,9,1,0,0,0.00,France
15672798,Female,45,199392.14,656,1,7,1,1,0,145933.27,France
15680112,Female,35,189560.43,473,1,7,1,0,0,131504.73,Germany
15714575,Female,44,17375.27,742,1,8,0,1,1,107926.02,Germany
15806808,Female,57,140225.14,834,3,8,1,0,1,112281.60,Germany
15590637,Male,41,61018.85,721,2,7,0,1,0,0.00,France
15657535,Male,29,51907.72,590,1,10,1,1,1,0.00,Spain
15696141,Female,31,47018.75,516,1,7,1,0,0,0.00,Spain
15811947,Male,33,33700.52,850,1,0,0,1,0,124781.67,France
15649024,Female,39,59636.43,748,1,9,1,1,1,132865.56,France
15594928,Female,38,157147.59,798,1,4,1,0,0,129055.13,Germany
15765532,Male,76,191393.26,612,1,6,1,1,0,96166.88,Germany
15741719,Female,40,199862.75,540,1,3,0,1,0,165298.12,France
15665629,Female,33,20016.59,719,2,7,1,0,0,0.00,Spain
15728917,Male,48,30635.52,598,1,6,1,0,1,120682.53,France
15762993,Male,32,117832.88,796,2,5,0,1,0,102773.15,Spain
15571193,Male,42,22497.10,579,1,0,1,1,1,144386.32,Germany
15653521,Female,40,747.88,850,1,7,1,1,0,104449.80,Germany
15802220,Male,35,76870.81,599,1,6,0,0,0,137102.65,Spain
15644132,Female,30,107848.24,724,1,9,1,1,0,142475.87,France
15600832,Female,43,103726.71,508,1,9,1,0,0,0.00,France
15797919,Male,37,178268.36,773,2,2,1,0,0,103195.20,Spain
15603743,Male,28,126281.83,526,1,1,0,1,0,112070.44,France
15579714,Female,29,196651.72,542,2,7,0,1,0,0.00,France
15634295,Male,35,5962.30,470,1,1,0,0,0,96473.59,France
15786680,Male,37,21928.81,805,2,5,1,0,0,0.00,Spain
15623499,Male,49,127022.87,548,1,9,0,0,1,108437.89,Germany
15691823,Male,37,162763.01,672,1,5,1,1,0,153195.59,France
15809279,Male,45,113950.51,773,1,8,1,1,0,96877.21,France
15758039,Male,44,104930.46,614,2,6,0,1,0,0.00,France
15807163,Female,38,52337.97,537,1,10,0,0,1,0.00,France
15631639,Female,40,179964.55,704,1,6,0,1,0,95452.89,France
15713770,Male,41,83753.64,586,1,3,1,0,0,63873.56,Spain
15698167,Female,24,182913.95,677,2,0,0,0,0,148298.59,France
15781710,Female,31,166720.28,558,2,7,1,0,0,0.00,Spain
15801296,Female,37,192721.98,634,2,7,1,0,0,143258.85,Germany
15704378,Male,37,180241.44,655,1,9,1,1,0,121342.24,Germany
15767891,Female,28,48475.12,619,2,6,1,0,0,99152.73,Germany
15640667,Female,41,126551.48,662,2,4,1,0,0,0.00,France
15702145,Male,33,64872.55,705,1,7,1,1,0,68423.89,Spain
15679738,Female,35,98031.53,527,1,8,1,0,1,0.00,Spain
15636634,Female,25,93524.22,630,1,7,1,0,0,79656.81,Germany
15809227,Male,35,56991.66,850,2,2,1,1,0,0.00,France
15601811,Female,53,183980.56,668,1,10,0,0,1,110240.04,France
15625494,Female,32,130234.63,573,2,9,1,1,0,125321.84,France
15723737,Male,27,32454.26,680,1,3,1,0,0,0.00,France
15682955,Female,32,75396.43,758,1,2,1,1,0,84378.90,France
15758856,Male,45,167756.45,597,2,7,0,0,0,0.00,France
15746065,Male,35,24799.47,580,2,10,1,1,0,136281.41,Germany
15783865,Male,59,60429.43,622,1,5,1,1,0,119380.37,France
15745455,Male,62,74241.09,638,2,4,1,1,0,108716.59,Germany
15583033,Female,20,78310.82,640,2,4,0,1,0,0.00,France
15644212,Male,28,119419.37,644,2,0,1,0,0,0.00,Spain
15735688,Female,31,91305.77,753,1,6,0,0,0,106596.29,France
15658577,Female,37,25136.95,629,3,10,0,1,1,99546.25,France
15606887,Female,30,193880.60,775,1,5,1,0,1,0.00,France
15783026,Female,41,47856.78,701,1,2,1,0,0,0.00,France
15579892,Male,19,4491.77,708,1,7,1,1,0,112615.86,Spain
15802088,Female,22,101311.95,521,1,10,1,1,0,0.00,Spain
15589323,Female,24,38830.72,636,2,9,0,1,0,0.00,France
15636395,Female,31,26817.23,529,2,5,1,0,0,0.00,France
15712772,Male,28,199727.72,757,1,3,1,1,0,75381.15,France
15700937,Female,24,67445.85,767,2,5,1,1,0,0.00,Spain
15766659,Male,33,161002.29,525,2,5,1,0,0,0.00,Spain
15814033,Male,38,20778.39,759,2,1,1,0,0,0.00,Spain
15783007,Female,45,41042.40,520,1,1,1,1,1,123086.39,Germany
15654183,Female,26,67484.16,738,2,3,1,0,0,0.00,France
15609899,Male,37,121763.68,548,1,4,1,0,0,0.00,Spain
15747323,Male,48,157358.43,535,1,9,1,0,1,109472.47,Spain
15582591,Male,59,110275.17,615,1,4,1,1,0,155766.05,Spain
15738835,Male,38,43801.27,850,2,7,0,0,0,101985.81,Germany
15782404,Female,34,9085.00,487,1,2,0,0,0,96019.50,France
15697480,Male,30,143086.09,731,2,7,0,1,0,0.00,France
15697045,Female,35,100556.98,726,2,9,0,1,0,0.00,Spain
15781234,Female,35,140000.29,609,1,2,1,0,0,147900.43,France
15579891,Male,52,186775.25,714,1,4,1,1,0,100755.66,France
15805690,Female,35,133570.43,694,1,7,1,0,1,0.00,Spain
15612139,Female,33,154990.58,786,1,0,0,1,1,83036.05,France
15568834,Male,27,27654.44,698,2,6,0,0,0,125427.37,Spain
15709917,Female,46,137763.93,601,1,3,0,0,0,98202.76,France
15718843,Male,41,25723.73,769,1,1,1,0,0,72509.91,Spain
15799494,Male,44,186285.52,850,2,3,0,1,0,140393.65,Germany
15673439,Female,50,142208.50,646,2,5,1,1,1,142644.64,Spain
15669011,Female,44,169862.01,659,1,9,0,1,1,23503.31,France
15581388,Male,33,41365.85,487,1,8,1,0,0,145729.71,Spain
15743153,Female,40,30812.84,740,2,2,1,1,0,122295.17,Germany
15579787,Male,39,155023.93,686,2,4,1,0,0,0.00,France
15759966,Female,36,159416.58,612,2,5,1,0,0,119799.27,Spain
15601045,Male,37,76259.23,655,2,8,0,0,0,163708.58,Spain
15764021,Male,34,105965.25,617,2,1,1,0,0,61687.33,France
15687218,Female,27,50743.83,674,1,4,0,1,0,79144.34,France
15626452,Male,32,147720.27,711,2,5,1,1,0,0.00,Spain
15700964,Female,27,167387.36,624,1,7,1,1,0,104848.68,Germany
15768887,Male,26,95159.13,597,2,5,0,1,0,0.00,Spain
15735358,Male,46,4654.28,682,1,4,1,1,0,0.00,Spain
15749472,Male,45,130376.68,775,1,8,1,0,0,0.00,France
15685872,Female,29,173486.39,727,1,1,1,1,0,146652.01,France
15760851,Male,31,93881.75,629,2,6,1,0,0,0.00,France
15734588,Male,46,36376.97,684,2,0,1,1,0,0.00,France
15784594,Female,37,128499.94,549,2,1,1,1,0,130622.34,Germany
15606435,Male,69,105898.69,593,2,2,0,1,0,187013.13,Germany
15790247,Male,40,11959.03,536,2,9,1,1,0,0.00,Spain
15676433,Female,36,98810.78,707,1,6,0,0,0,0.00,France
15625905,Male,41,65906.07,592,2,0,1,0,0,0.00,Spain
15626414,Male,44,151516.70,703,1,6,1,0,0,98862.54,France
15623220,Female,45,37214.39,723,2,4,1,0,0,0.00,Spain
15752857,Male,52,92033.98,452,2,1,0,0,0,98443.14,Germany
15677908,Male,42,195692.30,552,2,4,0,0,0,0.00,Spain
15773013,Female,47,6342.84,633,1,0,1,1,1,0.00,France
15623972,Female,23,95148.28,479,1,9,0,1,0,123575.51,Germany
15738627,Male,25,21215.67,768,2,6,1,1,0,0.00,France
15643392,Male,31,19700.24,742,1,4,1,1,0,105239.10,France
15684868,Male,56,134396.64,668,1,9,1,0,1,110993.79,Germany
15627854,Male,44,135077.01,707,2,3,1,1,0,0.00,Spain
15669253,Male,39,133600.89,754,2,7,1,0,1,157691.98,Spain
15758023,Male,47,99922.08,544,1,5,0,0,1,105245.21,Germany
15574558,Male,32,41399.33,718,2,8,1,1,0,0.00,Spain
15635256,Male,31,159344.43,762,1,7,1,1,0,117687.35,France
15680399,Male,23,18364.19,772,2,2,1,0,0,0.00,France
15674720,Female,37,98162.44,691,1,7,1,1,1,123067.63,Germany
15580249,Male,45,84663.21,502,1,0,0,0,0,0.00,France
15675431,Female,34,36536.93,563,2,6,0,0,0,0.00,France
15698285,Female,41,79101.67,676,1,4,1,1,0,101457.14,France
15810775,Male,52,16644.16,576,2,2,1,1,0,100549.43,Spain
15678173,Male,35,158420.14,629,2,4,0,1,0,174588.80,Spain
15665222,Male,52,48988.28,625,1,8,1,0,0,121161.57,Spain
15803908,Male,45,96862.56,628,2,9,1,1,0,0.00,France
15586039,Female,36,96366.70,471,2,5,1,1,0,90063.74,Germany
15802570,Female,45,146123.19,811,2,5,1,1,0,0.00,France
15781451,Male,42,135178.91,504,2,3,0,0,0,134936.97,France
15721019,Female,24,158615.41,687,1,3,1,0,0,110495.27,France
15738588,Female,37,71433.88,660,1,2,0,0,0,133200.09,Germany
15730657,Female,41,55672.09,548,1,4,0,1,0,82596.80,France
15739292,Male,31,150218.11,609,1,9,1,1,0,103837.75,Germany
15725945,Female,42,162734.31,659,1,2,0,0,1,0.00,Spain
15813159,Male,52,21228.71,526,1,8,0,1,1,93590.47,France
15636820,Male,40,62027.90,725,1,8,1,0,0,104149.66,Germany
15603880,Male,38,60988.21,519,1,1,1,1,1,114141.64,Germany
15619494,Female,31,108675.01,562,1,9,1,1,0,117153.00,Germany
15596992,Male,45,72643.95,482,1,7,1,0,1,156353.46,Germany
15735025,Male,37,9241.52,535,2,3,1,1,0,175534.78,Spain
15730759,Female,27,153080.40,561,1,9,1,0,1,135637.00,France
15752912,Female,30,72196.57,661,2,7,1,0,0,0.00,France
15711316,Male,27,199527.34,771,2,2,1,1,0,0.00,France
15738785,Male,26,156598.23,545,2,7,0,1,0,0.00,France
15777896,Female,33,74917.64,850,1,2,0,1,0,83415.04,Germany
15628963,Male,43,111249.62,601,2,3,1,1,0,141859.12,Germany
15742126,Male,38,59115.77,712,2,7,1,1,0,132767.66,Germany
15575623,Female,31,148218.86,589,1,10,1,0,0,110635.32,France
15741652,Male,37,77142.32,600,1,8,1,1,0,177657.35,Spain
15738884,Male,41,67484.60,642,1,4,1,0,0,157777.58,Germany
15615050,Male,47,63452.18,575,2,9,1,1,1,107915.94,Germany
15803005,Female,57,103660.31,570,1,5,0,1,0,86568.75,Germany
15743498,Male,52,163191.99,532,1,9,1,0,1,137755.76,Germany
15720463,Male,30,62905.29,796,2,2,1,0,0,137262.71,France
15588695,Male,32,44323.22,833,1,6,1,1,1,0.00,Spain
15665802,Female,36,97938.59,642,2,6,1,1,0,0.00,Spain
15571144,Male,28,126565.21,655,2,10,0,1,0,0.00,France
15750731,Male,50,185360.40,736,1,9,1,0,1,116309.01,Germany
15605134,Female,34,183229.02,617,2,0,1,0,0,131244.65,France
15626044,Male,28,106024.02,762,2,3,1,1,0,125155.83,Germany
15737910,Male,35,167810.26,703,2,5,1,0,0,140691.08,Germany
15761076,Male,41,138536.09,507,2,3,1,1,0,58820.32,France
15710105,Female,26,184520.00,581,1,3,1,1,1,105099.45,Germany
15577402,Male,31,20492.16,593,2,9,0,1,0,0.00,France
15803337,Male,23,134676.72,648,1,9,1,0,0,168372.52,France
15654372,Male,34,138478.20,462,2,1,1,0,0,94682.56,Germany
15585867,Male,36,125557.95,596,2,2,0,1,0,0.00,Spain
15662488,Female,44,82969.61,627,2,5,1,0,1,0.00,France
15604813,Male,40,158071.69,494,2,7,0,1,0,0.00,France
15611644,Male,73,43615.67,627,1,0,0,1,0,146329.73,France
15674928,Male,37,119969.99,850,2,2,1,0,0,0.00,Spain
15656100,Female,49,140201.21,632,1,5,0,0,0,167962.70,France
15764293,Male,33,80792.83,490,2,1,1,1,0,0.00,France
15636423,Male,40,141359.11,715,1,7,1,1,0,0.00,France
15607629,Male,48,23344.94,679,2,8,1,0,0,0.00,France
15577313,Male,44,5075.17,619,1,3,1,0,1,116967.68,France
15714493,Female,33,95500.98,465,2,6,1,1,0,0.00,Spain
15643359,Male,32,79082.62,736,1,7,0,1,0,0.00,Spain
15687913,Female,34,199805.63,501,1,7,0,1,0,93244.42,Germany
15790935,Female,29,52709.55,535,2,5,0,1,0,0.00,France
15708693,Female,33,56583.88,759,2,2,1,0,0,0.00,France
15672016,Male,35,3385.04,819,2,1,0,1,0,0.00,France
15727605,Male,43,12537.42,533,2,4,0,1,0,80442.06,Germany
15651144,Female,35,64722.61,632,2,2,0,0,0,150561.03,Germany
15749401,Male,60,75246.21,686,3,9,1,1,1,0.00,France
15691874,Female,34,198929.84,687,1,9,1,0,0,125474.44,France
15620735,Female,33,69011.66,667,2,4,1,0,0,127076.68,Germany
15769781,Female,25,52404.47,699,2,8,1,1,0,0.00,Spain
15624611,Male,37,163641.53,497,2,8,1,1,0,128650.11,Spain
15773071,Female,33,154598.56,780,1,6,1,1,0,145580.61,Spain
15720371,Female,51,173989.47,652,1,3,1,0,1,0.00,France
15717984,Male,47,61315.37,477,1,9,1,0,1,144900.58,France
15806407,Female,37,143393.24,652,2,4,1,0,0,0.00,France
15785042,Female,31,124210.53,488,1,8,0,0,0,97588.60,France
15809302,Male,24,151460.84,572,2,1,1,1,0,0.00,France
15677550,Female,38,20734.81,755,2,1,1,0,0,0.00,France
15654096,Female,24,43705.56,779,2,10,1,0,0,122200.31,Germany
15617320,Female,46,180736.24,693,1,3,1,0,0,151709.33,Spain
15653065,Female,22,104170.48,530,2,7,1,0,0,0.00,Spain
15649112,Female,33,27867.59,738,2,3,0,1,0,122134.40,Spain
15690526,Male,31,55387.28,690,2,2,1,0,0,137260.45,Germany
15806945,Female,30,196332.45,611,1,9,1,0,0,88594.14,France
15670066,Male,34,116046.22,643,2,6,1,1,0,0.00,Spain
15625761,Male,41,93874.87,632,4,8,1,0,1,127205.32,Germany
15761525,Female,31,76614.04,727,2,10,0,0,0,96997.09,Spain
15735080,Female,64,6076.62,508,1,2,1,1,0,0.00,France
15619537,Male,31,122221.71,550,2,5,1,1,0,142200.19,France
15598162,Female,39,24156.03,754,1,3,1,1,0,160761.41,Germany
15694300,Male,26,135394.62,759,2,4,1,0,0,0.00,France
15637235,Male,33,91340.02,794,2,8,0,0,0,0.00,Spain
15612444,Male,29,146090.38,549,2,3,1,0,0,0.00,France
15626457,Male,31,172096.08,671,1,0,1,0,0,116234.61,France
15627995,Female,26,135034.57,756,1,5,0,1,1,155143.52,Germany
15706128,Female,21,84008.66,632,2,1,1,0,0,0.00,France
15666430,Male,38,91763.67,579,2,8,0,0,0,0.00,France
15627385,Male,34,137001.10,748,1,5,1,1,0,84009.47,France
15581323,Female,28,106799.49,488,2,7,1,0,0,139246.22,Germany
15608109,Male,58,10494.64,710,2,7,0,1,0,170113.00,Germany
15801942,Female,41,79866.73,619,3,8,1,1,1,0.00,Spain
15567431,Male,64,186172.85,773,1,2,0,1,0,145578.28,France
15810167,Male,75,91673.60,657,1,7,0,1,0,126273.95,Spain
15644501,Female,26,18458.20,579,1,10,1,1,0,162482.76,France
15785290,Male,29,8342.35,542,1,9,1,0,0,0.00,France
15611157,Female,32,138578.37,709,1,2,1,0,0,87814.89,France
15673837,Male,61,38129.22,617,1,3,1,1,0,113858.95,Spain
15656822,Male,43,107155.40,568,4,5,1,1,1,87612.64,Germany
15580560,Female,73,29792.11,769,1,1,1,1,0,0.00,France
15760641,Male,26,7063.60,608,1,1,0,1,0,106648.98,Germany
15587584,Male,31,21645.06,503,2,4,1,1,0,0.00,Spain
15604146,Female,38,137079.86,608,2,8,1,1,0,103653.51,Germany
15813974,Male,37,172718.35,731,1,3,0,0,1,116880.53,Germany
